datetime,precipitation_mm_h,temperature_c,windspeed_kmh,humidity_pct,cloudcover_pct
2023-01-20 21:00:00,0.0,-2.9,11.0,81,81
2023-01-20 22:00:00,0.2,-3.0,12.5,82,89
2023-01-20 23:00:00,0.2,-2.9,14.3,87,62
2023-01-21 00:00:00,0.4,-2.9,12.5,88,67
2023-01-21 01:00:00,0.7,-2.9,12.2,88,65
2023-01-21 02:00:00,0.8,-3.2,11.0,90,62
2023-01-21 03:00:00,0.5,-3.6,12.3,91,65
2023-01-21 04:00:00,0.5,-3.2,12.5,91,66
2023-01-21 05:00:00,0.2,-3.6,12.0,93,98
2023-01-21 06:00:00,0.2,-3.5,11.5,93,100
2023-01-21 07:00:00,0.2,-3.5,12.2,93,98
2023-01-21 08:00:00,0.4,-3.6,10.9,93,96
2023-01-21 09:00:00,0.3,-3.3,11.0,92,91
2023-01-21 10:00:00,0.3,-2.9,12.4,89,96
2023-01-21 11:00:00,0.4,-3.1,15.4,95,98
2023-01-21 12:00:00,0.4,-2.9,17.4,97,91
2023-01-21 13:00:00,0.4,-3.0,17.7,100,89
2023-01-21 14:00:00,0.2,-2.6,18.4,99,73
2023-01-21 15:00:00,0.1,-2.4,20.9,99,43
2023-01-21 16:00:00,0.2,-2.9,22.0,91,35
2023-01-21 17:00:00,0.0,-3.2,22.0,87,39
2023-01-21 18:00:00,0.0,-3.6,21.2,86,43
2023-01-21 19:00:00,0.0,-4.0,19.8,86,36
2023-01-21 20:00:00,0.1,-4.2,20.2,87,51
2023-01-21 21:00:00,0.1,-4.5,19.5,88,48
2023-01-21 22:00:00,0.1,-4.8,19.1,89,39
2023-01-21 23:00:00,0.0,-4.6,18.8,85,63
2023-01-22 00:00:00,0.0,-4.9,19.2,86,74
2023-01-22 01:00:00,0.0,-4.9,19.6,86,76
2023-01-22 02:00:00,0.0,-5.0,19.5,86,88
2023-01-22 03:00:00,0.0,-5.3,19.1,89,98
2023-01-22 04:00:00,0.0,-5.5,19.1,89,99
2023-01-22 05:00:00,0.0,-5.6,19.1,90,98
2023-01-22 06:00:00,0.0,-5.8,19.5,90,98
2023-01-22 07:00:00,0.0,-6.0,19.6,91,99
2023-01-22 08:00:00,0.0,-6.3,19.5,91,98
2023-01-22 09:00:00,0.1,-6.2,18.4,88,94
2023-01-22 10:00:00,0.1,-5.9,19.1,86,99
2023-01-22 11:00:00,0.1,-5.6,17.4,86,100
2023-01-22 12:00:00,0.1,-5.3,18.0,87,100
2023-01-22 13:00:00,0.1,-5.1,18.0,87,100
2023-01-22 14:00:00,0.1,-4.9,19.1,86,100
2023-01-22 15:00:00,0.1,-4.9,19.8,88,100
2023-01-22 16:00:00,0.2,-4.9,20.5,91,100
2023-01-22 17:00:00,0.2,-5.0,19.8,94,99
2023-01-22 18:00:00,0.2,-4.8,18.1,94,99
2023-01-22 19:00:00,0.2,-4.6,18.8,94,100
2023-01-22 20:00:00,0.1,-4.3,17.0,94,100
2023-01-22 21:00:00,0.1,-4.2,15.9,93,100
2023-01-22 22:00:00,0.1,-4.0,14.8,93,100
2023-01-22 23:00:00,0.1,-4.2,11.9,92,97
2023-01-23 00:00:00,0.0,-4.1,12.3,92,88
2023-01-23 01:00:00,0.1,-4.1,14.5,90,98
2023-01-23 02:00:00,0.1,-4.3,14.1,89,99
2023-01-23 03:00:00,0.1,-4.3,13.3,89,99
2023-01-23 04:00:00,0.1,-4.3,15.8,89,96
2023-01-23 05:00:00,0.1,-4.3,15.1,88,98
2023-01-23 06:00:00,0.1,-4.4,16.2,89,94
2023-01-23 07:00:00,0.1,-4.2,15.9,88,98
2023-01-23 08:00:00,0.1,-4.3,17.6,88,100
2023-01-23 09:00:00,0.1,-4.3,16.9,89,100
2023-01-23 10:00:00,0.1,-4.2,18.1,88,99
2023-01-23 11:00:00,0.0,-3.9,19.3,88,97
2023-01-23 12:00:00,0.0,-3.9,19.3,89,100
2023-01-23 13:00:00,0.0,-3.8,19.6,89,100
2023-01-23 14:00:00,0.0,-3.8,19.8,89,100
2023-01-23 15:00:00,0.0,-3.9,18.9,88,100
2023-01-23 16:00:00,0.1,-3.8,19.0,87,100
2023-01-23 17:00:00,0.1,-3.7,16.6,88,100
2023-01-23 18:00:00,0.1,-3.6,15.9,89,100
2023-01-23 19:00:00,0.1,-3.5,13.7,91,100
2023-01-23 20:00:00,0.1,-3.3,12.6,92,100
2023-01-23 21:00:00,0.1,-3.2,11.5,92,100
2023-01-23 22:00:00,0.1,-3.1,10.4,92,100
2023-01-23 23:00:00,0.0,-3.1,9.9,94,100
2023-01-24 00:00:00,0.0,-3.1,9.7,93,100
2023-01-24 01:00:00,0.0,-2.9,9.5,92,100
2023-01-24 02:00:00,0.0,-2.9,7.9,93,99
2023-01-24 03:00:00,0.0,-3.0,8.2,94,100
2023-01-24 04:00:00,0.0,-3.1,5.8,93,100
2023-01-24 05:00:00,0.0,-3.3,4.7,93,100
2023-01-24 06:00:00,0.0,-3.5,4.8,94,99
2023-01-24 07:00:00,0.0,-3.5,3.7,95,98
2023-01-24 08:00:00,0.0,-3.6,3.0,95,99
2023-01-24 09:00:00,0.0,-3.7,2.5,95,97
2023-01-24 10:00:00,0.0,-3.1,2.6,93,100
2023-01-24 11:00:00,0.0,-2.3,1.8,86,98
2023-01-24 12:00:00,0.0,-1.6,2.7,83,100
2023-01-24 13:00:00,0.0,-1.1,4.2,79,83
2023-01-24 14:00:00,0.0,-1.0,4.6,79,91
2023-01-24 15:00:00,0.0,-0.7,6.0,79,98
2023-01-24 16:00:00,0.0,-1.0,7.0,80,99
2023-01-24 17:00:00,0.0,-2.1,5.2,86,91
2023-01-24 18:00:00,0.0,-3.6,5.9,89,67
2023-01-24 19:00:00,0.0,-4.4,5.4,93,62
2023-01-24 20:00:00,0.0,-3.3,6.1,92,73
2023-01-24 21:00:00,0.0,-2.5,5.2,91,79
2023-01-24 22:00:00,0.0,-2.7,3.8,92,84
2023-01-24 23:00:00,0.0,-2.6,1.3,90,100
2023-01-25 00:00:00,0.0,-2.7,2.1,90,100
2023-01-25 01:00:00,0.0,-4.0,4.0,92,97
2023-01-25 02:00:00,0.0,-4.9,4.3,93,96
2023-01-25 03:00:00,0.0,-4.7,3.9,93,99
2023-01-25 04:00:00,0.0,-3.5,1.6,93,99
2023-01-25 05:00:00,0.0,-3.6,2.0,93,98
2023-01-25 06:00:00,0.0,-4.1,2.7,92,100
2023-01-25 07:00:00,0.0,-5.4,2.7,92,100
2023-01-25 08:00:00,0.0,-3.6,4.1,92,95
2023-01-25 09:00:00,0.0,-3.6,4.7,93,92
2023-01-25 10:00:00,0.0,-3.2,5.8,95,100
2023-01-25 11:00:00,0.0,-3.1,6.0,93,100
2023-01-25 12:00:00,0.0,-2.7,7.1,92,100
2023-01-25 13:00:00,0.0,-2.4,8.0,92,100
2023-01-25 14:00:00,0.0,-2.6,9.1,95,100
2023-01-25 15:00:00,0.0,-2.8,9.1,96,100
2023-01-25 16:00:00,0.0,-2.9,9.4,97,100
2023-01-25 17:00:00,0.0,-3.2,9.4,99,100
2023-01-25 18:00:00,0.0,-3.0,8.6,98,100
2023-01-25 19:00:00,0.1,-2.9,9.1,97,94
2023-01-25 20:00:00,0.1,-2.8,8.1,96,98
2023-01-25 21:00:00,0.1,-2.8,8.4,95,100
2023-01-25 22:00:00,0.1,-2.8,10.3,94,99
2023-01-25 23:00:00,0.1,-2.8,10.2,96,98
2023-01-26 00:00:00,0.1,-2.8,8.9,96,89
2023-01-26 01:00:00,0.1,-3.0,8.8,95,97
2023-01-26 02:00:00,0.1,-3.1,9.5,93,99
2023-01-26 03:00:00,0.1,-3.2,9.8,93,96
2023-01-26 04:00:00,0.1,-3.4,10.4,92,99
2023-01-26 05:00:00,0.1,-3.6,10.2,92,95
2023-01-26 06:00:00,0.1,-3.7,9.8,92,89
2023-01-26 07:00:00,0.1,-3.9,10.2,92,96
2023-01-26 08:00:00,0.0,-4.0,10.0,91,95
2023-01-26 09:00:00,0.0,-3.9,11.2,91,98
2023-01-26 10:00:00,0.0,-3.7,11.5,91,100
2023-01-26 11:00:00,0.0,-3.4,10.4,91,100
2023-01-26 12:00:00,0.0,-3.3,12.0,90,100
2023-01-26 13:00:00,0.0,-3.4,13.8,91,100
2023-01-26 14:00:00,0.0,-3.6,14.1,92,100
2023-01-26 15:00:00,0.0,-3.8,13.7,92,100
2023-01-26 16:00:00,0.0,-4.2,13.3,93,100
2023-01-26 17:00:00,0.0,-4.5,14.1,94,100
2023-01-26 18:00:00,0.0,-4.8,14.8,94,100
2023-01-26 19:00:00,0.0,-5.2,14.4,94,100
2023-01-26 20:00:00,0.0,-5.4,14.4,93,100
2023-01-26 21:00:00,0.0,-5.6,14.4,92,94
2023-01-26 22:00:00,0.0,-5.9,14.5,92,87
2023-01-26 23:00:00,0.0,-6.2,13.3,89,85
2023-01-27 00:00:00,0.0,-6.5,13.8,89,87
2023-01-27 01:00:00,0.0,-6.4,14.5,88,93
2023-01-27 02:00:00,0.0,-6.6,14.1,89,92
2023-01-27 03:00:00,0.0,-6.4,13.4,89,99
2023-01-27 04:00:00,0.0,-6.3,13.8,91,100
2023-01-27 05:00:00,0.0,-5.9,13.8,92,100
2023-01-27 06:00:00,0.1,-5.3,13.1,92,100
2023-01-27 07:00:00,0.1,-5.0,12.4,94,100
2023-01-27 08:00:00,0.1,-4.7,11.4,94,100
2023-01-27 09:00:00,0.1,-4.3,12.1,94,100
2023-01-27 10:00:00,0.1,-3.5,13.4,90,98
2023-01-27 11:00:00,0.1,-3.5,16.5,88,98
2023-01-27 12:00:00,0.1,-3.0,16.4,86,95
2023-01-27 13:00:00,0.0,-3.0,17.2,86,99
2023-01-27 14:00:00,0.0,-2.8,17.1,85,100
2023-01-27 15:00:00,0.0,-2.7,17.4,84,100
2023-01-27 16:00:00,0.0,-2.7,17.3,86,100
2023-01-27 17:00:00,0.1,-2.8,15.8,87,81
2023-01-27 18:00:00,0.1,-3.1,14.4,91,60
2023-01-27 19:00:00,0.1,-3.3,14.0,92,56
2023-01-27 20:00:00,0.0,-3.6,14.4,92,54
2023-01-27 21:00:00,0.0,-3.6,14.4,90,82
2023-01-27 22:00:00,0.0,-3.5,14.1,89,83
2023-01-27 23:00:00,0.0,-3.6,14.0,88,85
2023-01-28 00:00:00,0.0,-3.4,13.7,87,90
2023-01-28 01:00:00,0.0,-3.5,15.1,87,92
2023-01-28 02:00:00,0.0,-3.5,15.1,86,99
2023-01-28 03:00:00,0.0,-3.5,14.0,84,98
2023-01-28 04:00:00,0.0,-3.6,14.8,84,98
2023-01-28 05:00:00,0.0,-3.7,14.8,85,97
2023-01-28 06:00:00,0.0,-3.8,15.2,84,98
2023-01-28 07:00:00,0.0,-3.8,15.3,84,99
2023-01-28 08:00:00,0.0,-3.9,16.0,84,99
2023-01-28 09:00:00,0.1,-3.8,17.0,84,100
2023-01-28 10:00:00,0.1,-3.5,18.8,82,99
2023-01-28 11:00:00,0.1,-3.2,18.7,83,99
2023-01-28 12:00:00,0.0,-3.1,16.3,83,100
2023-01-28 13:00:00,0.0,-2.9,15.1,83,100
2023-01-28 14:00:00,0.0,-2.7,15.3,82,100
2023-01-28 15:00:00,0.0,-2.4,14.8,80,100
2023-01-28 16:00:00,0.0,-2.5,14.7,80,95
2023-01-28 17:00:00,0.1,-2.6,12.6,84,95
2023-01-28 18:00:00,0.2,-2.6,11.9,86,95
2023-01-28 19:00:00,0.1,-2.7,10.8,87,92
2023-01-28 20:00:00,0.1,-2.7,10.8,87,84
2023-01-28 21:00:00,0.1,-2.5,11.2,87,85
2023-01-28 22:00:00,0.1,-2.4,11.3,87,85
2023-01-28 23:00:00,0.0,-2.4,9.9,87,49
2023-01-29 00:00:00,0.0,-2.4,8.8,87,46
2023-01-29 01:00:00,0.0,-2.5,9.8,87,52
2023-01-29 02:00:00,0.0,-2.5,9.4,85,64
2023-01-29 03:00:00,0.1,-2.5,10.0,85,86
2023-01-29 04:00:00,0.0,-2.7,8.5,83,97
2023-01-29 05:00:00,0.0,-2.7,8.0,83,93
2023-01-29 06:00:00,0.0,-2.8,7.6,83,92
2023-01-29 07:00:00,0.0,-2.8,7.6,83,87
2023-01-29 08:00:00,0.0,-3.0,8.4,83,99
2023-01-29 09:00:00,0.0,-3.1,6.6,83,99
2023-01-29 10:00:00,0.0,-2.9,4.8,81,96
2023-01-29 11:00:00,0.0,-2.7,5.4,79,100
2023-01-29 12:00:00,0.0,-2.5,7.2,79,100
2023-01-29 13:00:00,0.0,-2.3,6.9,77,98
2023-01-29 14:00:00,0.0,-2.2,7.2,77,94
2023-01-29 15:00:00,0.0,-1.9,7.8,75,100
2023-01-29 16:00:00,0.0,-1.8,6.6,75,100
2023-01-29 17:00:00,0.0,-2.7,5.0,76,99
2023-01-29 18:00:00,0.0,-4.4,4.7,81,100
2023-01-29 19:00:00,0.0,-5.1,4.7,84,100
2023-01-29 20:00:00,0.0,-4.8,4.7,86,99
2023-01-29 21:00:00,0.0,-4.2,5.0,86,97
2023-01-29 22:00:00,0.0,-4.4,4.7,88,62
2023-01-29 23:00:00,0.0,-4.1,1.1,84,43
2023-01-30 00:00:00,0.0,-4.7,0.8,86,34
2023-01-30 01:00:00,0.0,-5.0,2.4,86,28
2023-01-30 02:00:00,0.0,-5.3,3.3,87,26
2023-01-30 03:00:00,0.0,-5.5,3.3,86,22
2023-01-30 04:00:00,0.0,-5.7,5.3,88,63
2023-01-30 05:00:00,0.0,-7.6,5.2,92,88
2023-01-30 06:00:00,0.0,-7.0,1.3,91,79
2023-01-30 07:00:00,0.0,-6.3,2.4,90,34
2023-01-30 08:00:00,0.0,-6.9,6.1,92,17
2023-01-30 09:00:00,0.0,-7.3,6.2,93,46
2023-01-30 10:00:00,0.0,-5.4,6.6,85,60
2023-01-30 11:00:00,0.0,-3.2,7.1,76,79
2023-01-30 12:00:00,0.0,-2.2,9.0,77,89
2023-01-30 13:00:00,0.0,-1.1,8.4,80,88
2023-01-30 14:00:00,0.0,-0.6,9.4,81,96
2023-01-30 15:00:00,0.0,-0.1,11.3,80,100
2023-01-30 16:00:00,0.0,0.3,11.6,78,99
2023-01-30 17:00:00,0.0,0.2,9.0,80,99
2023-01-30 18:00:00,0.1,-0.7,6.6,85,93
2023-01-30 19:00:00,0.1,-0.9,7.9,87,84
2023-01-30 20:00:00,0.1,-0.9,8.7,88,88
2023-01-30 21:00:00,0.2,-0.8,9.4,90,97
2023-01-30 22:00:00,0.2,-0.5,9.5,91,99
2023-01-30 23:00:00,0.2,-0.2,11.6,93,100
2023-01-31 00:00:00,0.3,-0.3,12.2,94,100
2023-01-31 01:00:00,0.3,-0.3,12.1,95,100
2023-01-31 02:00:00,0.2,-0.3,11.2,95,100
2023-01-31 03:00:00,0.2,-0.3,10.9,95,100
2023-01-31 04:00:00,0.1,-0.5,10.5,95,100
2023-01-31 05:00:00,0.1,-0.5,9.8,96,100
2023-01-31 06:00:00,0.1,-0.5,8.7,96,100
2023-01-31 07:00:00,0.1,-0.4,7.9,96,100
2023-01-31 08:00:00,0.1,-0.8,7.0,96,100
2023-01-31 09:00:00,0.1,-0.5,6.4,95,100
2023-01-31 10:00:00,0.1,0.5,6.8,88,100
2023-01-31 11:00:00,0.0,1.6,7.3,88,78
2023-01-31 12:00:00,0.0,2.6,9.7,81,62
2023-01-31 13:00:00,0.0,3.3,10.9,76,53
2023-01-31 14:00:00,0.0,3.8,11.2,74,46
2023-01-31 15:00:00,0.0,4.1,10.5,73,57
2023-01-31 16:00:00,0.0,3.9,9.7,74,52
2023-01-31 17:00:00,0.0,3.8,7.4,75,63
2023-01-31 18:00:00,0.0,2.4,6.0,83,59
2023-01-31 19:00:00,0.0,2.0,8.1,86,82
2023-01-31 20:00:00,0.0,1.4,7.6,88,92
2023-01-31 21:00:00,0.0,1.1,6.1,91,92
2023-01-31 22:00:00,0.0,1.4,7.1,91,98
2023-01-31 23:00:00,0.0,1.1,5.2,92,86
2023-02-01 00:00:00,0.0,1.1,6.0,93,94
2023-02-01 01:00:00,0.0,0.9,6.1,93,100
2023-02-01 02:00:00,0.0,0.9,5.6,93,100
2023-02-01 03:00:00,0.0,0.3,5.6,93,100
2023-02-01 04:00:00,0.0,0.2,5.5,94,98
2023-02-01 05:00:00,0.0,-0.6,4.1,94,90
2023-02-01 06:00:00,0.0,-0.6,6.8,94,71
2023-02-01 07:00:00,0.1,-1.1,5.2,94,73
2023-02-01 08:00:00,0.0,-0.0,5.3,94,84
2023-02-01 09:00:00,0.0,0.5,6.1,92,94
2023-02-01 10:00:00,0.0,1.2,7.3,91,100
2023-02-01 11:00:00,0.1,1.9,7.6,90,100
2023-02-01 12:00:00,0.1,2.5,8.4,84,90
2023-02-01 13:00:00,0.0,2.9,8.9,80,88
2023-02-01 14:00:00,0.0,3.5,10.5,76,95
2023-02-01 15:00:00,0.0,3.8,10.1,72,84
2023-02-01 16:00:00,0.0,3.9,11.0,69,68
2023-02-01 17:00:00,0.0,3.2,11.0,72,38
2023-02-01 18:00:00,0.0,1.5,8.3,80,40
2023-02-01 19:00:00,0.0,0.8,8.2,82,50
2023-02-01 20:00:00,0.0,0.4,7.9,84,51
2023-02-01 21:00:00,0.0,0.2,7.2,84,58
2023-02-01 22:00:00,0.0,0.2,7.0,84,57
2023-02-01 23:00:00,0.0,0.4,7.1,86,72
2023-02-02 00:00:00,0.0,0.4,7.2,86,74
2023-02-02 01:00:00,0.0,0.3,5.7,86,75
2023-02-02 02:00:00,0.0,0.4,4.8,86,62
2023-02-02 03:00:00,0.0,0.1,4.8,87,80
2023-02-02 04:00:00,0.0,-0.1,5.9,87,82
2023-02-02 05:00:00,0.0,-0.0,5.9,88,64
2023-02-02 06:00:00,0.0,0.0,6.2,88,65
2023-02-02 07:00:00,0.0,0.1,6.9,88,57
2023-02-02 08:00:00,0.0,-0.0,7.2,89,63
2023-02-02 09:00:00,0.0,0.2,8.0,90,77
2023-02-02 10:00:00,0.0,1.1,10.0,89,97
2023-02-02 11:00:00,0.0,2.1,10.2,83,97
2023-02-02 12:00:00,0.0,2.8,10.9,77,89
2023-02-02 13:00:00,0.0,3.3,11.6,72,90
2023-02-02 14:00:00,0.0,3.5,11.9,71,91
2023-02-02 15:00:00,0.0,3.4,11.2,71,100
2023-02-02 16:00:00,0.0,3.4,10.9,70,98
2023-02-02 17:00:00,0.0,3.1,10.5,71,87
2023-02-02 18:00:00,0.0,2.4,8.5,75,75
2023-02-02 19:00:00,0.0,1.4,7.9,80,76
2023-02-02 20:00:00,0.0,0.9,6.0,82,77
2023-02-02 21:00:00,0.0,0.5,5.6,85,76
2023-02-02 22:00:00,0.0,0.1,4.9,86,75
2023-02-02 23:00:00,0.0,-0.0,5.2,87,82
2023-02-03 00:00:00,0.0,-0.9,7.4,89,78
2023-02-03 01:00:00,0.0,-1.2,6.7,89,68
2023-02-03 02:00:00,0.0,-1.5,6.8,89,52
2023-02-03 03:00:00,0.0,-1.5,7.2,88,51
2023-02-03 04:00:00,0.0,-1.1,6.5,88,44
2023-02-03 05:00:00,0.0,-1.6,7.1,88,49
2023-02-03 06:00:00,0.0,-2.3,5.7,88,40
2023-02-03 07:00:00,0.0,-2.6,4.1,88,40
2023-02-03 08:00:00,0.0,-2.5,6.0,89,31
2023-02-03 09:00:00,0.0,-1.3,5.9,90,33
2023-02-03 10:00:00,0.0,0.8,4.9,83,37
2023-02-03 11:00:00,0.0,2.3,5.4,73,30
2023-02-03 12:00:00,0.0,3.2,7.1,68,41
2023-02-03 13:00:00,0.0,4.0,7.2,65,19
2023-02-03 14:00:00,0.0,4.8,9.4,62,5
2023-02-03 15:00:00,0.0,5.4,11.2,60,3
2023-02-03 16:00:00,0.0,5.2,10.8,60,2
2023-02-03 17:00:00,0.0,4.5,8.4,63,14
2023-02-03 18:00:00,0.0,1.8,6.3,74,48
2023-02-03 19:00:00,0.0,0.4,7.0,80,35
2023-02-03 20:00:00,0.0,-0.5,8.0,84,9
2023-02-03 21:00:00,0.0,-1.1,7.0,87,39
2023-02-03 22:00:00,0.0,-1.1,6.0,89,50
2023-02-03 23:00:00,0.0,-1.4,5.2,92,80
2023-02-04 00:00:00,0.0,-1.2,4.8,92,84
2023-02-04 01:00:00,0.0,-1.2,6.3,92,86
2023-02-04 02:00:00,0.0,-0.8,7.4,92,91
2023-02-04 03:00:00,0.0,-0.7,7.9,92,99
2023-02-04 04:00:00,0.0,-0.6,7.8,94,100
2023-02-04 05:00:00,0.1,-0.6,8.2,94,100
2023-02-04 06:00:00,0.1,-0.7,8.9,95,100
2023-02-04 07:00:00,0.1,-0.8,9.3,96,100
2023-02-04 08:00:00,0.1,-0.4,9.7,96,100
2023-02-04 09:00:00,0.1,0.1,10.2,96,100
2023-02-04 10:00:00,0.0,1.3,9.7,96,100
2023-02-04 11:00:00,0.0,2.2,9.7,96,100
2023-02-04 12:00:00,0.0,3.1,9.7,92,100
2023-02-04 13:00:00,0.0,3.9,10.5,88,99
2023-02-04 14:00:00,0.0,4.6,11.2,85,100
2023-02-04 15:00:00,0.0,4.6,12.2,86,100
2023-02-04 16:00:00,0.0,4.8,13.7,87,100
2023-02-04 17:00:00,0.0,5.1,13.7,87,100
2023-02-04 18:00:00,0.0,4.6,12.4,88,100
2023-02-04 19:00:00,0.0,4.5,12.4,89,100
2023-02-04 20:00:00,0.0,4.2,12.4,90,100
2023-02-04 21:00:00,0.1,4.1,12.4,90,100
2023-02-04 22:00:00,0.0,4.1,12.3,91,100
2023-02-04 23:00:00,0.0,3.8,13.7,92,100
2023-02-05 00:00:00,0.1,3.9,12.2,92,100
2023-02-05 01:00:00,0.1,3.8,11.2,93,100
2023-02-05 02:00:00,0.1,3.7,11.2,93,100
2023-02-05 03:00:00,0.1,3.5,11.9,94,100
2023-02-05 04:00:00,0.0,3.2,12.2,95,100
2023-02-05 05:00:00,0.1,3.0,10.8,95,100
2023-02-05 06:00:00,0.0,2.7,8.6,95,100
2023-02-05 07:00:00,0.0,2.6,10.4,95,100
2023-02-05 08:00:00,0.0,2.4,11.9,95,100
2023-02-05 09:00:00,0.1,2.5,11.5,96,100
2023-02-05 10:00:00,0.2,3.1,11.9,95,96
2023-02-05 11:00:00,0.4,3.4,14.5,95,97
2023-02-05 12:00:00,0.4,3.8,15.9,90,97
2023-02-05 13:00:00,0.4,4.2,17.3,84,98
2023-02-05 14:00:00,0.3,3.5,17.1,88,100
2023-02-05 15:00:00,0.2,3.1,17.2,88,95
2023-02-05 16:00:00,0.1,3.0,15.9,84,92
2023-02-05 17:00:00,0.0,2.7,15.6,82,88
2023-02-05 18:00:00,0.0,2.1,16.0,85,99
2023-02-05 19:00:00,0.2,2.0,18.6,88,99
2023-02-05 20:00:00,0.2,1.6,20.2,90,90
2023-02-05 21:00:00,0.2,0.8,19.5,91,69
2023-02-05 22:00:00,0.2,0.3,18.8,91,56
2023-02-05 23:00:00,0.1,-0.3,17.4,92,74
2023-02-06 00:00:00,0.1,-0.2,15.5,91,96
2023-02-06 01:00:00,0.1,-0.1,16.6,90,96
2023-02-06 02:00:00,0.1,-0.1,17.4,91,99
2023-02-06 03:00:00,0.0,-0.1,13.8,92,100
2023-02-06 04:00:00,0.0,-0.2,11.4,94,99
2023-02-06 05:00:00,0.0,-0.3,12.2,94,100
2023-02-06 06:00:00,0.0,-0.4,11.3,92,93
2023-02-06 07:00:00,0.0,-0.9,9.4,94,93
2023-02-06 08:00:00,0.0,-1.1,9.1,95,94
2023-02-06 09:00:00,0.0,-0.7,10.1,93,88
2023-02-06 10:00:00,0.0,0.2,10.2,85,99
2023-02-06 11:00:00,0.0,0.7,8.6,83,96
2023-02-06 12:00:00,0.0,1.0,8.5,81,100
2023-02-06 13:00:00,0.0,1.4,8.8,78,97
2023-02-06 14:00:00,0.0,1.5,9.9,75,97
2023-02-06 15:00:00,0.0,1.8,9.9,73,100
2023-02-06 16:00:00,0.0,1.7,10.5,73,100
2023-02-06 17:00:00,0.0,1.3,10.5,74,99
2023-02-06 18:00:00,0.0,0.9,10.4,74,87
2023-02-06 19:00:00,0.0,0.3,9.8,78,81
2023-02-06 20:00:00,0.1,0.0,9.7,80,66
2023-02-06 21:00:00,0.0,-0.6,9.8,83,56
2023-02-06 22:00:00,0.0,-1.2,8.0,85,53
2023-02-06 23:00:00,0.0,-2.1,8.8,88,42
2023-02-07 00:00:00,0.0,-2.2,8.6,87,44
2023-02-07 01:00:00,0.0,-2.5,9.0,87,55
2023-02-07 02:00:00,0.0,-2.7,6.8,87,61
2023-02-07 03:00:00,0.0,-3.0,6.6,88,53
2023-02-07 04:00:00,0.0,-3.4,6.3,89,61
2023-02-07 05:00:00,0.0,-3.3,4.3,85,60
2023-02-07 06:00:00,0.0,-3.9,4.8,88,66
2023-02-07 07:00:00,0.0,-4.2,5.7,89,80
2023-02-07 08:00:00,0.1,-3.9,4.8,88,62
2023-02-07 09:00:00,0.1,-3.3,6.5,83,55
2023-02-07 10:00:00,0.0,-2.1,7.2,79,12
2023-02-07 11:00:00,0.0,-0.7,9.7,77,2
2023-02-07 12:00:00,0.0,1.4,12.7,68,8
2023-02-07 13:00:00,0.0,3.1,12.8,59,0
2023-02-07 14:00:00,0.0,4.3,10.9,52,0
2023-02-07 15:00:00,0.0,5.0,9.2,49,0
2023-02-07 16:00:00,0.0,4.9,9.4,49,0
2023-02-07 17:00:00,0.0,3.6,7.8,54,0
2023-02-07 18:00:00,0.0,-0.3,9.2,71,0
2023-02-07 19:00:00,0.0,-1.7,7.6,77,0
2023-02-07 20:00:00,0.0,-0.9,5.4,77,0
2023-02-07 21:00:00,0.0,-2.0,3.3,81,0
2023-02-07 22:00:00,0.0,-2.9,3.0,85,0
2023-02-07 23:00:00,0.0,-3.1,2.0,85,0
2023-02-08 00:00:00,0.0,-3.4,0.8,85,0
2023-02-08 01:00:00,0.0,-4.0,4.0,86,0
2023-02-08 02:00:00,0.0,-5.5,5.4,88,0
2023-02-08 03:00:00,0.0,-6.2,4.4,89,0
2023-02-08 04:00:00,0.0,-5.9,4.4,88,0
2023-02-08 05:00:00,0.0,-5.7,5.2,86,0
2023-02-08 06:00:00,0.0,-7.5,5.2,89,0
2023-02-08 07:00:00,0.0,-8.0,4.5,90,0
2023-02-08 08:00:00,0.0,-6.6,1.5,86,0
2023-02-08 09:00:00,0.0,-6.1,1.5,90,0
2023-02-08 10:00:00,0.0,-3.2,2.5,76,0
2023-02-08 11:00:00,0.0,-0.8,2.5,74,0
2023-02-08 12:00:00,0.0,1.3,4.1,60,0
2023-02-08 13:00:00,0.0,3.0,5.4,50,0
2023-02-08 14:00:00,0.0,4.1,6.4,43,0
2023-02-08 15:00:00,0.0,4.7,5.6,40,0
2023-02-08 16:00:00,0.0,4.7,4.3,39,0
2023-02-08 17:00:00,0.0,4.9,1.8,27,3
2023-02-08 18:00:00,0.0,4.3,1.1,33,5
2023-02-08 19:00:00,0.0,1.9,2.1,42,7
2023-02-08 20:00:00,0.0,0.1,5.0,48,5
2023-02-08 21:00:00,0.0,-3.4,6.6,64,5
2023-02-08 22:00:00,0.0,-4.5,7.7,69,1
2023-02-08 23:00:00,0.0,-5.2,8.0,78,2
2023-02-09 00:00:00,0.0,-5.7,7.9,79,1
2023-02-09 01:00:00,0.0,-6.2,7.1,81,1
2023-02-09 02:00:00,0.0,-6.8,7.1,83,1
2023-02-09 03:00:00,0.0,-7.0,6.9,85,1
2023-02-09 04:00:00,0.0,-7.3,6.5,87,0
2023-02-09 05:00:00,0.0,-7.6,6.5,88,1
2023-02-09 06:00:00,0.0,-7.5,5.9,89,0
2023-02-09 07:00:00,0.0,-7.3,5.7,89,2
2023-02-09 08:00:00,0.0,-7.6,5.9,90,4
2023-02-09 09:00:00,0.0,-5.9,4.7,91,1
