row_id,point_id,lat,lon,distance_km,altitude_m,vegetation,in_tunnel,ant_id,operateur,generation,bande_mhz,commune,ant_lat,ant_lon,ant_alt_abs_m,dist_ant_km,los_category,perte_db,snr_db,snr_adjusted_db,debit_adjusted,rtt_ms,ber,delta_ber,delta_vitesse,delta_snr_db,packet_loss_pct,path_loss_model,flag_debit_nul,zone_blanche,gen_num,veg_num
13593,1173,45.646059,3.679593,23.4618,495.9,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.8269,1,106.45,22.0,21.27,0.2321,664.5,1e-06,0.0,0.9,0.168,0.039992,P1812,0,0,1,2
13594,1173,45.646059,3.679593,23.4618,495.9,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.8269,1,106.45,22.0,21.15,0.2321,664.5,1e-06,0.0,0.9,0.047,0.039992,P1812,0,0,1,2
13595,1173,45.646059,3.679593,23.4618,495.9,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.8269,1,106.45,28.0,27.88,1.2866,121.8,1e-06,0.0,0.6,0.476,0.039992,P1812,0,0,2,2
13596,1173,45.646059,3.679593,23.4618,495.9,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.8269,1,106.45,28.0,28.0,1.2866,121.8,1e-06,0.0,0.6,1.039,0.039992,P1812,0,0,2,2
13597,1173,45.646059,3.679593,23.4618,495.9,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.8269,1,106.46,32.0,31.52,40.0058,32.4,1e-06,0.0,0.15,-0.328,0.039992,P1812,0,0,3,2
13598,1173,45.646059,3.679593,23.4618,495.9,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.8269,1,106.46,32.0,29.53,40.0058,32.4,1e-06,0.0,0.15,-2.318,0.039992,P1812,0,0,3,2
13599,1174,45.645919,3.679754,23.4818,496.5,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.6366,1,108.72,28.0,26.13,1.2897,121.4,1e-06,0.0,0.6,-1.269,0.039992,P1812,0,0,2,2
13600,1174,45.645919,3.679754,23.4818,496.5,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.6366,1,108.72,32.0,31.09,12.6822,32.1,1e-06,0.0,0.15,-0.756,0.039992,P1812,0,0,3,2
13601,1174,45.645919,3.679754,23.4818,496.5,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.6366,1,108.72,32.0,32.0,31.908,34.5,1e-06,0.0,0.15,1.027,0.039992,P1812,0,0,3,2
13602,1174,45.645919,3.679754,23.4818,496.5,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.6366,1,108.72,32.0,31.47,40.4647,31.9,1e-06,0.0,0.15,-0.384,0.039992,P1812,0,0,3,2
13603,1174,45.645919,3.679754,23.4818,496.5,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.6366,1,108.73,34.26,31.55,131.5388,17.5,1e-06,0.0,0.18,-2.533,0.039992,P1812,0,0,4,2
13604,1174,45.645919,3.679754,23.4818,496.5,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.846,1,106.25,22.0,20.64,0.232,664.8,1e-06,0.0,0.9,-0.457,0.039992,P1812,0,0,1,2
13605,1174,45.645919,3.679754,23.4818,496.5,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.846,1,106.25,22.0,21.09,0.232,664.8,1e-06,0.0,0.9,-0.006,0.039992,P1812,0,0,1,2
13606,1174,45.645919,3.679754,23.4818,496.5,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.846,1,106.26,28.0,27.19,1.2863,121.8,1e-06,0.0,0.6,-0.208,0.039992,P1812,0,0,2,2
13607,1174,45.645919,3.679754,23.4818,496.5,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.846,1,106.26,28.0,26.85,1.2863,121.8,1e-06,0.0,0.6,-0.552,0.039992,P1812,0,0,2,2
13608,1174,45.645919,3.679754,23.4818,496.5,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.846,1,106.26,32.0,31.52,39.9596,32.5,1e-06,0.0,0.15,-0.333,0.039992,P1812,0,0,3,2
13609,1174,45.645919,3.679754,23.4818,496.5,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.846,1,106.26,32.0,30.13,39.9596,32.5,1e-06,0.0,0.15,-1.717,0.039992,P1812,0,0,3,2
13610,1175,45.645786,3.679927,23.5018,496.7,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.6566,1,108.45,28.0,27.16,1.2894,121.4,1e-06,0.0,0.6,-0.235,0.039992,P1812,0,0,2,2
13611,1175,45.645786,3.679927,23.5018,496.7,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.6566,1,108.45,32.0,29.76,40.4165,31.9,1e-06,0.0,0.15,-2.095,0.039992,P1812,0,0,3,2
13612,1175,45.645786,3.679927,23.5018,496.7,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.6566,1,108.45,32.0,32.0,12.666,32.2,1e-06,0.0,0.15,0.467,0.039992,P1812,0,0,3,2
13613,1175,45.645786,3.679927,23.5018,496.7,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.6566,1,108.45,32.0,31.59,31.8109,34.7,1e-06,0.0,0.15,-0.262,0.039992,P1812,0,0,3,2
13614,1175,45.645786,3.679927,23.5018,496.7,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.6566,1,108.46,34.53,35.0,130.9594,17.6,1e-06,0.0,0.18,1.554,0.039992,P1812,0,0,4,2
13615,1175,45.645786,3.679927,23.5018,496.7,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.8655,1,106.06,22.0,21.01,0.2318,665.1,1e-06,0.0,0.9,-0.09,0.039992,P1812,0,0,1,2
13616,1175,45.645786,3.679927,23.5018,496.7,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.8655,1,106.06,22.0,21.78,0.2318,665.1,1e-06,0.0,0.9,0.678,0.039992,P1812,0,0,1,2
13617,1175,45.645786,3.679927,23.5018,496.7,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.8655,1,106.06,28.0,26.72,1.286,121.9,1e-06,0.0,0.6,-0.677,0.039992,P1812,0,0,2,2
13618,1175,45.645786,3.679927,23.5018,496.7,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.8655,1,106.06,28.0,27.23,1.286,121.9,1e-06,0.0,0.6,-0.171,0.039992,P1812,0,0,2,2
13619,1175,45.645786,3.679927,23.5018,496.7,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.8655,1,106.06,32.0,32.0,39.9126,32.5,1e-06,0.0,0.15,0.383,0.039992,P1812,0,0,3,2
13620,1175,45.645786,3.679927,23.5018,496.7,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.8655,1,106.06,32.0,30.03,39.9126,32.5,1e-06,0.0,0.15,-1.824,0.039992,P1812,0,0,3,2
13621,1176,45.645661,3.680112,23.5218,496.4,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.6765,1,108.19,28.0,25.88,1.289,121.5,1e-06,0.0,0.6,-1.517,0.039992,P1812,0,0,2,2
13622,1176,45.645661,3.680112,23.5218,496.4,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.6765,1,108.2,32.0,32.0,12.6498,32.3,1e-06,0.0,0.15,2.273,0.039992,P1812,0,0,3,2
13623,1176,45.645661,3.680112,23.5218,496.4,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.6765,1,108.2,32.0,31.67,40.3685,32.0,1e-06,0.0,0.15,-0.179,0.039992,P1812,0,0,3,2
13624,1176,45.645661,3.680112,23.5218,496.4,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.6765,1,108.2,32.0,30.81,31.7142,34.8,1e-06,0.0,0.15,-1.042,0.039992,P1812,0,0,3,2
13625,1176,45.645661,3.680112,23.5218,496.4,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.6765,1,108.2,34.79,35.0,130.382,17.7,1e-06,0.0,0.18,2.718,0.039992,P1812,0,0,4,2
13626,1176,45.645661,3.680112,23.5218,496.4,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.8853,1,105.86,22.0,20.83,0.2316,665.5,1e-06,0.0,0.9,-0.268,0.039992,P1812,0,0,1,2
13627,1176,45.645661,3.680112,23.5218,496.4,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.8853,1,105.86,22.0,20.88,0.2316,665.5,1e-06,0.0,0.9,-0.219,0.039992,P1812,0,0,1,2
13628,1176,45.645661,3.680112,23.5218,496.4,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.8853,1,105.86,28.0,27.75,1.2856,121.9,1e-06,0.0,0.6,0.347,0.039992,P1812,0,0,2,2
13629,1176,45.645661,3.680112,23.5218,496.4,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.8853,1,105.86,28.0,26.67,1.2856,121.9,1e-06,0.0,0.6,-0.726,0.039992,P1812,0,0,2,2
13630,1176,45.645661,3.680112,23.5218,496.4,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.8853,1,105.86,32.0,30.97,39.8649,32.6,1e-06,0.0,0.15,-0.877,0.039992,P1812,0,0,3,2
13631,1176,45.645661,3.680112,23.5218,496.4,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.8853,1,105.86,32.0,29.9,39.8649,32.6,1e-06,0.0,0.15,-1.954,0.039992,P1812,0,0,3,2
13632,1177,45.645536,3.680298,23.5418,496.1,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.6964,1,107.94,28.0,28.0,1.2887,121.5,1e-06,0.0,0.6,0.994,0.039992,P1812,0,0,2,2
13633,1177,45.645536,3.680298,23.5418,496.1,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.6964,1,107.94,32.0,32.0,40.3203,32.0,1e-06,0.0,0.15,0.722,0.039992,P1812,0,0,3,2
13634,1177,45.645536,3.680298,23.5418,496.1,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.6964,1,107.94,32.0,31.03,31.6172,35.0,1e-06,0.0,0.15,-0.822,0.039992,P1812,0,0,3,2
13635,1177,45.645536,3.680298,23.5418,496.1,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.6964,1,107.94,32.0,31.26,12.6336,32.3,1e-06,0.0,0.15,-0.591,0.039992,P1812,0,0,3,2
13636,1177,45.645536,3.680298,23.5418,496.1,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.6964,1,107.95,35.0,32.17,129.803,17.8,1e-06,0.0,0.18,-2.65,0.039992,P1812,0,0,4,2
13637,1177,45.645536,3.680298,23.5418,496.1,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.9051,1,105.67,22.0,19.88,0.2314,665.8,1e-06,0.0,0.9,-1.223,0.039992,P1812,0,0,1,2
13638,1177,45.645536,3.680298,23.5418,496.1,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.9051,1,105.67,22.0,22.0,0.2314,665.8,1e-06,0.0,0.9,1.298,0.039992,P1812,0,0,1,2
13639,1177,45.645536,3.680298,23.5418,496.1,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.9051,1,105.67,28.0,27.09,1.2853,122.0,1e-06,0.0,0.6,-0.311,0.039992,P1812,0,0,2,2
13640,1177,45.645536,3.680298,23.5418,496.1,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.9051,1,105.67,28.0,28.0,1.2853,122.0,1e-06,0.0,0.6,0.656,0.039992,P1812,0,0,2,2
13641,1177,45.645536,3.680298,23.5418,496.1,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.9051,1,105.67,32.0,32.0,39.817,32.7,1e-06,0.0,0.15,1.043,0.039992,P1812,0,0,3,2
13642,1177,45.645536,3.680298,23.5418,496.1,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.9051,1,105.67,32.0,32.0,39.817,32.7,1e-06,0.0,0.15,0.302,0.039992,P1812,0,0,3,2
13643,1178,45.645412,3.680483,23.5618,495.8,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.7163,1,107.7,28.0,28.0,1.2884,121.5,1e-06,0.0,0.6,1.614,0.039992,P1812,0,0,2,2
13644,1178,45.645412,3.680483,23.5618,495.8,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.7163,1,107.7,32.0,31.67,12.6174,32.4,1e-06,0.0,0.15,-0.182,0.039992,P1812,0,0,3,2
13645,1178,45.645412,3.680483,23.5618,495.8,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.7163,1,107.7,32.0,32.0,40.2725,32.1,1e-06,0.0,0.15,0.266,0.039992,P1812,0,0,3,2
13646,1178,45.645412,3.680483,23.5618,495.8,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.7163,1,107.7,32.0,32.0,31.5209,35.1,1e-06,0.0,0.15,0.181,0.039992,P1812,0,0,3,2
13647,1178,45.645412,3.680483,23.5618,495.8,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.7163,1,107.7,35.0,34.73,129.2277,17.9,1e-06,0.0,0.18,-0.092,0.039992,P1812,0,0,4,2
13648,1178,45.645412,3.680483,23.5618,495.8,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.9249,1,105.48,22.0,22.0,0.2312,666.2,1e-06,0.0,0.9,2.069,0.039992,P1812,0,0,1,2
13649,1178,45.645412,3.680483,23.5618,495.8,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.9249,1,105.48,22.0,21.17,0.2312,666.2,1e-06,0.0,0.9,0.073,0.039992,P1812,0,0,1,2
13650,1178,45.645412,3.680483,23.5618,495.8,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.9249,1,105.48,28.0,27.48,1.285,122.0,1e-06,0.0,0.6,0.08,0.039992,P1812,0,0,2,2
13651,1178,45.645412,3.680483,23.5618,495.8,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.9249,1,105.48,28.0,27.15,1.285,122.0,1e-06,0.0,0.6,-0.246,0.039992,P1812,0,0,2,2
13652,1178,45.645412,3.680483,23.5618,495.8,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.9249,1,105.48,32.0,31.06,39.7694,32.7,1e-06,0.0,0.15,-0.787,0.039992,P1812,0,0,3,2
13653,1178,45.645412,3.680483,23.5618,495.8,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.9249,1,105.48,32.0,31.69,39.7694,32.7,1e-06,0.0,0.15,-0.161,0.039992,P1812,0,0,3,2
13654,1179,45.645287,3.680669,23.5818,495.5,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.7363,1,107.46,28.0,26.87,1.2881,121.6,1e-06,0.0,0.6,-0.532,0.039992,P1812,0,0,2,2
13655,1179,45.645287,3.680669,23.5818,495.5,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.7363,1,107.46,32.0,31.38,12.6012,32.5,1e-06,0.0,0.15,-0.467,0.039992,P1812,0,0,3,2
13656,1179,45.645287,3.680669,23.5818,495.5,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.7363,1,107.46,32.0,32.0,31.4239,35.3,1e-06,0.0,0.15,0.642,0.039992,P1812,0,0,3,2
13657,1179,45.645287,3.680669,23.5818,495.5,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.7363,1,107.46,32.0,30.39,40.2243,32.2,1e-06,0.0,0.15,-1.462,0.039992,P1812,0,0,3,2
13658,1179,45.645287,3.680669,23.5818,495.5,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.7363,1,107.47,35.0,35.0,128.6484,17.9,1e-06,0.0,0.18,0.947,0.039992,P1812,0,0,4,2
13659,1179,45.645287,3.680669,23.5818,495.5,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.9447,1,105.3,22.0,21.42,0.231,666.5,1e-06,0.0,0.9,0.315,0.039992,P1812,0,0,1,2
13660,1179,45.645287,3.680669,23.5818,495.5,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.9447,1,105.3,22.0,21.2,0.231,666.5,1e-06,0.0,0.9,0.095,0.039992,P1812,0,0,1,2
13661,1179,45.645287,3.680669,23.5818,495.5,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.9447,1,105.3,28.0,27.8,1.2847,122.0,1e-06,0.0,0.6,0.397,0.039992,P1812,0,0,2,2
13662,1179,45.645287,3.680669,23.5818,495.5,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.9447,1,105.3,28.0,26.78,1.2847,122.0,1e-06,0.0,0.6,-0.62,0.039992,P1812,0,0,2,2
13663,1179,45.645287,3.680669,23.5818,495.5,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.9447,1,105.3,32.0,31.41,39.7215,32.8,1e-06,0.0,0.15,-0.439,0.039992,P1812,0,0,3,2
13664,1179,45.645287,3.680669,23.5818,495.5,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.9447,1,105.3,32.0,31.57,39.7215,32.8,1e-06,0.0,0.15,-0.283,0.039992,P1812,0,0,3,2
13665,1180,45.645187,3.680879,23.6018,495.3,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.7554,1,107.24,28.0,28.0,1.2878,121.6,1e-06,0.0,0.6,1.599,0.039992,P1812,0,0,2,2
13666,1180,45.645187,3.680879,23.6018,495.3,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.7554,1,107.24,32.0,32.0,31.331,35.4,1e-06,0.0,0.15,1.735,0.039992,P1812,0,0,3,2
13667,1180,45.645187,3.680879,23.6018,495.3,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.7554,1,107.24,32.0,32.0,12.5856,32.5,1e-06,0.0,0.15,0.366,0.039992,P1812,0,0,3,2
13668,1180,45.645187,3.680879,23.6018,495.3,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.7554,1,107.24,32.0,32.0,40.1782,32.2,1e-06,0.0,0.15,0.253,0.039992,P1812,0,0,3,2
13669,1180,45.645187,3.680879,23.6018,495.3,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.7554,1,107.24,35.0,33.63,128.0938,18.0,1e-06,0.0,0.18,-1.189,0.039992,P1812,0,0,4,2
13670,1180,45.645187,3.680879,23.6018,495.3,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.9645,1,105.12,22.0,21.04,0.2308,666.9,1e-06,0.0,0.9,-0.058,0.039992,P1812,0,0,1,2
13671,1180,45.645187,3.680879,23.6018,495.3,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.9645,1,105.12,22.0,20.49,0.2308,666.9,1e-06,0.0,0.9,-0.607,0.039992,P1812,0,0,1,2
13672,1180,45.645187,3.680879,23.6018,495.3,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.9645,1,105.12,28.0,28.0,1.2844,122.1,1e-06,0.0,0.6,0.775,0.039992,P1812,0,0,2,2
13673,1180,45.645187,3.680879,23.6018,495.3,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.9645,1,105.12,28.0,26.19,1.2844,122.1,1e-06,0.0,0.6,-1.206,0.039992,P1812,0,0,2,2
13674,1180,45.645187,3.680879,23.6018,495.3,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.9645,1,105.12,32.0,30.39,39.6739,32.8,1e-06,0.0,0.15,-1.464,0.039992,P1812,0,0,3,2
13675,1180,45.645187,3.680879,23.6018,495.3,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.9645,1,105.12,32.0,31.64,39.6739,32.8,1e-06,0.0,0.15,-0.211,0.039992,P1812,0,0,3,2
13676,1181,45.64511,3.681111,23.6218,495.2,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.7738,1,107.03,28.0,28.0,1.2875,121.7,1e-06,0.0,0.6,1.026,0.039992,P1812,0,0,2,2
13677,1181,45.64511,3.681111,23.6218,495.2,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.7738,1,107.03,32.0,28.02,40.1338,32.3,1e-06,0.0,0.15,-3.833,0.039992,P1812,0,0,3,2
13678,1181,45.64511,3.681111,23.6218,495.2,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.7738,1,107.03,32.0,32.0,12.5707,32.6,1e-06,0.0,0.15,0.597,0.039992,P1812,0,0,3,2
13679,1181,45.64511,3.681111,23.6218,495.2,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.7738,1,107.03,32.0,30.95,31.2416,35.5,1e-06,0.0,0.15,-0.9,0.039992,P1812,0,0,3,2
13680,1181,45.64511,3.681111,23.6218,495.2,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.7738,1,107.03,35.0,33.11,127.5603,18.1,1e-06,0.0,0.18,-1.708,0.039992,P1812,0,0,4,2
13681,1181,45.64511,3.681111,23.6218,495.2,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.9841,1,104.94,22.0,20.83,0.2307,667.2,1e-06,0.0,0.9,-0.273,0.039992,P1812,0,0,1,2
13682,1181,45.64511,3.681111,23.6218,495.2,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.9841,1,104.94,22.0,19.95,0.2307,667.2,1e-06,0.0,0.9,-1.148,0.039992,P1812,0,0,1,2
13683,1181,45.64511,3.681111,23.6218,495.2,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.9841,1,104.94,28.0,26.78,1.284,122.1,1e-06,0.0,0.6,-0.621,0.039992,P1812,0,0,2,2
13684,1181,45.64511,3.681111,23.6218,495.2,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.9841,1,104.94,28.0,27.16,1.284,122.1,1e-06,0.0,0.6,-0.236,0.039992,P1812,0,0,2,2
13685,1181,45.64511,3.681111,23.6218,495.2,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.9841,1,104.94,32.0,31.15,39.6266,32.9,1e-06,0.0,0.15,-0.696,0.039992,P1812,0,0,3,2
13686,1181,45.64511,3.681111,23.6218,495.2,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.9841,1,104.94,32.0,32.0,39.6266,32.9,1e-06,0.0,0.15,2.202,0.039992,P1812,0,0,3,2
13687,1182,45.645034,3.681344,23.6418,495.0,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.7922,1,106.82,28.0,28.0,1.2872,121.7,1e-06,0.0,0.6,1.281,0.039992,P1812,0,0,2,2
13688,1182,45.645034,3.681344,23.6418,495.0,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.7922,1,106.83,32.0,32.0,31.152,35.7,1e-06,0.0,0.15,1.097,0.039992,P1812,0,0,3,2
13689,1182,45.645034,3.681344,23.6418,495.0,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.7922,1,106.83,32.0,31.94,12.5557,32.6,1e-06,0.0,0.15,0.085,0.039992,P1812,0,0,3,2
13690,1182,45.645034,3.681344,23.6418,495.0,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.7922,1,106.83,32.0,29.96,40.0893,32.3,1e-06,0.0,0.15,-1.887,0.039992,P1812,0,0,3,2
13691,1182,45.645034,3.681344,23.6418,495.0,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.7922,1,106.83,35.0,33.95,127.0254,18.2,1e-06,0.0,0.18,-0.868,0.039992,P1812,0,0,4,2
13692,1182,45.645034,3.681344,23.6418,495.0,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,1.0037,1,104.77,22.0,20.15,0.2305,667.6,1e-06,0.0,0.9,-0.947,0.039992,P1812,0,0,1,2
13693,1182,45.645034,3.681344,23.6418,495.0,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,1.0037,1,104.77,22.0,22.0,0.2305,667.6,1e-06,0.0,0.9,1.1,0.039992,P1812,0,0,1,2
13694,1182,45.645034,3.681344,23.6418,495.0,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,1.0037,1,104.77,28.0,27.78,1.2837,122.2,1e-06,0.0,0.6,0.377,0.039992,P1812,0,0,2,2
13695,1182,45.645034,3.681344,23.6418,495.0,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,1.0037,1,104.77,28.0,27.98,1.2837,122.2,1e-06,0.0,0.6,0.58,0.039992,P1812,0,0,2,2
13696,1182,45.645034,3.681344,23.6418,495.0,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,1.0037,1,104.77,32.0,32.0,39.5792,33.0,1e-06,0.0,0.15,0.955,0.039992,P1812,0,0,3,2
